"Jornada","Curso_ID","Grado","Sección","Día","Hora","Materia","Área","Docente_ID","Docente_Nombre"
"Mañana","8","10","D","Viernes","7:00–7:45","Quimica","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Mañana","8","10","D","Viernes","8:30–9:15","Biologia","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Mañana","9","10","E","Jueves","7:00–7:45","Biologia","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Mañana","9","10","E","Jueves","9:45–10:30","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Mañana","9","10","E","Jueves","10:30–11:15","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Mañana","9","10","E","Lunes","7:00–7:45","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Mañana","9","10","E","Lunes","7:45–8:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Mañana","9","10","E","Lunes","9:45–10:30","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Mañana","9","10","E","Lunes","10:30–11:15","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Mañana","9","10","E","Martes","7:00–7:45","Educacion Fisica","EDF-ETICA","CIENCIAS-04","Ricardo Beltrán"
"Mañana","9","10","E","Martes","7:45–8:30","Etica","EDF-ETICA","ESP-ING-06","Mauricio Cely"
"Mañana","9","10","E","Martes","9:45–10:30","Quimica","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Mañana","9","10","E","Martes","10:30–11:15","Quimica","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Mañana","9","10","E","Miércoles","7:00–7:45","Biologia","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Mañana","9","10","E","Miércoles","7:45–8:30","Informatica","FLEX","FLEX-02","Liliana Vega"
"Mañana","9","10","E","Miércoles","9:45–10:30","Ingles","ESP-ING","ESP-ING-01","Natalia Duarte"
"Mañana","9","10","E","Miércoles","10:30–11:15","Ciencias Sociales","FLEX","FLEX-02","Liliana Vega"
"Mañana","9","10","E","Viernes","7:00–7:45","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Mañana","9","10","E","Viernes","7:45–8:30","Fisica","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Mañana","9","10","E","Viernes","9:45–10:30","Fisica","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Mañana","1","11","A","Jueves","7:45–8:30","Quimica","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Mañana","1","11","A","Jueves","8:30–9:15","Quimica","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Mañana","1","11","A","Jueves","10:30–11:15","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Mañana","1","11","A","Lunes","7:45–8:30","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Mañana","1","11","A","Lunes","8:30–9:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Mañana","1","11","A","Lunes","10:30–11:15","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Mañana","1","11","A","Lunes","11:15–12:00","Biologia","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Mañana","1","11","A","Martes","7:45–8:30","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Mañana","1","11","A","Martes","8:30–9:15","Informatica","FLEX","FLEX-02","Liliana Vega"
"Mañana","1","11","A","Martes","10:30–11:15","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Mañana","1","11","A","Martes","11:15–12:00","Filosofia","FLEX","ESP-ING-04","Jorge Peña"
"Mañana","1","11","A","Miércoles","7:45–8:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Mañana","1","11","A","Miércoles","8:30–9:15","Fisica","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Mañana","1","11","A","Miércoles","10:30–11:15","Etica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Mañana","1","11","A","Miércoles","11:15–12:00","Biologia","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Mañana","1","11","A","Viernes","7:45–8:30","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Mañana","1","11","A","Viernes","8:30–9:15","Ingles","ESP-ING","ESP-ING-07","Lorena Bautista"
"Mañana","1","11","A","Viernes","10:30–11:15","Fisica","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Mañana","2","11","B","Jueves","7:00–7:45","Quimica","CIENCIAS","FLEX-03","Omar Delgado"
"Mañana","2","11","B","Jueves","8:30–9:15","Ingles","ESP-ING","ESP-ING-06","Mauricio Cely"
"Mañana","2","11","B","Jueves","9:45–10:30","Biologia","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Mañana","2","11","B","Lunes","7:00–7:45","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Mañana","2","11","B","Lunes","8:30–9:15","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Mañana","2","11","B","Lunes","9:45–10:30","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Mañana","2","11","B","Lunes","11:15–12:00","Etica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Mañana","2","11","B","Martes","7:00–7:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Mañana","2","11","B","Martes","8:30–9:15","Informatica","FLEX","FLEX-01","Nelson Cifuentes"
"Mañana","2","11","B","Martes","9:45–10:30","Quimica","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Mañana","2","11","B","Martes","11:15–12:00","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Mañana","2","11","B","Miércoles","7:00–7:45","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Mañana","2","11","B","Miércoles","8:30–9:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Mañana","2","11","B","Miércoles","9:45–10:30","Fisica","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Mañana","2","11","B","Miércoles","11:15–12:00","Filosofia","FLEX","MAT-FIS-03","María Fernanda Ríos"
"Mañana","2","11","B","Viernes","7:00–7:45","Fisica","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Mañana","2","11","B","Viernes","8:30–9:15","Biologia","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Mañana","2","11","B","Viernes","9:45–10:30","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Mañana","3","11","C","Jueves","7:00–7:45","Quimica","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Mañana","3","11","C","Jueves","7:45–8:30","Quimica","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Mañana","3","11","C","Jueves","9:45–10:30","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Mañana","3","11","C","Lunes","7:00–7:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Mañana","3","11","C","Lunes","7:45–8:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Mañana","3","11","C","Lunes","9:45–10:30","Informatica","FLEX","MAT-FIS-06","Julián Vargas"
"Mañana","3","11","C","Lunes","10:30–11:15","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Mañana","3","11","C","Martes","7:00–7:45","Filosofia","FLEX","FLEX-02","Liliana Vega"
"Mañana","3","11","C","Martes","7:45–8:30","Biologia","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Mañana","3","11","C","Martes","9:45–10:30","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Mañana","3","11","C","Martes","10:30–11:15","Biologia","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Mañana","3","11","C","Miércoles","7:00–7:45","Etica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Mañana","3","11","C","Miércoles","7:45–8:30","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Mañana","3","11","C","Miércoles","9:45–10:30","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Mañana","3","11","C","Miércoles","10:30–11:15","Ingles","ESP-ING","ESP-ING-03","Camila Restrepo"
"Mañana","3","11","C","Viernes","7:00–7:45","Espanol","ESP-ING","EDF-ETICA-05","Tatiana Herrera"
"Mañana","3","11","C","Viernes","7:45–8:30","Fisica","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Mañana","3","11","C","Viernes","9:45–10:30","Fisica","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Mañana","4","11","D","Jueves","7:45–8:30","Biologia","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Mañana","4","11","D","Jueves","8:30–9:15","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Mañana","4","11","D","Jueves","10:30–11:15","Educacion Fisica","EDF-ETICA","MAT-FIS-03","María Fernanda Ríos"
"Mañana","4","11","D","Jueves","11:15–12:00","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Mañana","4","11","D","Lunes","7:45–8:30","Informatica","FLEX","ESP-ING-07","Lorena Bautista"
"Mañana","4","11","D","Lunes","8:30–9:15","Educacion Fisica","EDF-ETICA","MAT-FIS-07","Paola Cárdenas"
"Mañana","4","11","D","Lunes","10:30–11:15","Ingles","ESP-ING","ESP-ING-07","Lorena Bautista"
"Mañana","4","11","D","Lunes","11:15–12:00","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Mañana","4","11","D","Martes","7:45–8:30","Biologia","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Mañana","4","11","D","Martes","8:30–9:15","Etica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Mañana","4","11","D","Martes","10:30–11:15","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Mañana","4","11","D","Martes","11:15–12:00","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Mañana","4","11","D","Miércoles","7:45–8:30","Quimica","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Mañana","4","11","D","Miércoles","8:30–9:15","Filosofia","FLEX","FLEX-01","Nelson Cifuentes"
"Mañana","4","11","D","Miércoles","10:30–11:15","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Mañana","4","11","D","Miércoles","11:15–12:00","Quimica","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Mañana","4","11","D","Viernes","7:45–8:30","Fisica","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Mañana","4","11","D","Viernes","8:30–9:15","Fisica","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","75","1","F","Jueves","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","75","1","F","Jueves","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-02","Sebastián Reyes"
"Tarde","75","1","F","Jueves","14:30–15:15","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","75","1","F","Lunes","13:00–13:45","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","75","1","F","Lunes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","75","1","F","Lunes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","75","1","F","Lunes","15:45–16:30","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","75","1","F","Martes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","75","1","F","Martes","13:45–14:30","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","75","1","F","Martes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","75","1","F","Miércoles","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","75","1","F","Miércoles","13:45–14:30","Informatica","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","75","1","F","Miércoles","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","75","1","F","Viernes","13:00–13:45","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","75","1","F","Viernes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","76","1","G","Jueves","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","76","1","G","Jueves","14:30–15:15","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","76","1","G","Lunes","13:00–13:45","Matematicas","MAT-FIS","CIENCIAS-03","Gloria Muñoz"
"Tarde","76","1","G","Lunes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","76","1","G","Lunes","14:30–15:15","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","76","1","G","Martes","13:00–13:45","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","76","1","G","Martes","13:45–14:30","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","76","1","G","Martes","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","76","1","G","Miércoles","13:00–13:45","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","76","1","G","Miércoles","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","76","1","G","Miércoles","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","76","1","G","Viernes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","76","1","G","Viernes","14:30–15:15","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","77","1","H","Jueves","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","77","1","H","Jueves","13:45–14:30","Espanol","ESP-ING","MAT-FIS-02","Carlos Rendón"
"Tarde","77","1","H","Jueves","14:30–15:15","Ciencias Sociales","FLEX","FLEX-02","Liliana Vega"
"Tarde","77","1","H","Lunes","13:00–13:45","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","77","1","H","Lunes","13:45–14:30","Matematicas","MAT-FIS","ESP-ING-01","Natalia Duarte"
"Tarde","77","1","H","Lunes","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","77","1","H","Lunes","15:45–16:30","Etica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","77","1","H","Martes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","77","1","H","Martes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","77","1","H","Martes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","77","1","H","Miércoles","13:00–13:45","Informatica","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","77","1","H","Miércoles","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","77","1","H","Viernes","13:00–13:45","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","77","1","H","Viernes","13:45–14:30","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","77","1","H","Viernes","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","78","1","I","Jueves","13:00–13:45","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","78","1","I","Jueves","13:45–14:30","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","78","1","I","Lunes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","78","1","I","Lunes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","78","1","I","Lunes","14:30–15:15","Matematicas","MAT-FIS","CIENCIAS-06","Esteban Rojas"
"Tarde","78","1","I","Lunes","15:45–16:30","Ciencias Naturales","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","78","1","I","Martes","13:00–13:45","Etica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","78","1","I","Martes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","78","1","I","Martes","14:30–15:15","Matematicas","MAT-FIS","CIENCIAS-01","Claudia Nieto"
"Tarde","78","1","I","Martes","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","78","1","I","Miércoles","13:00–13:45","Informatica","FLEX","FLEX-03","Omar Delgado"
"Tarde","78","1","I","Miércoles","13:45–14:30","Ciencias Sociales","FLEX","FLEX-02","Liliana Vega"
"Tarde","78","1","I","Miércoles","14:30–15:15","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","78","1","I","Miércoles","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","78","1","I","Viernes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","78","1","I","Viernes","13:45–14:30","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","79","1","J","Jueves","13:00–13:45","Espanol","ESP-ING","CIENCIAS-02","Sebastián Reyes"
"Tarde","79","1","J","Jueves","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","79","1","J","Jueves","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","79","1","J","Lunes","13:00–13:45","Matematicas","MAT-FIS","ESP-ING-03","Camila Restrepo"
"Tarde","79","1","J","Lunes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-01","Marcela Guerrero"
"Tarde","79","1","J","Lunes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","79","1","J","Martes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-02","Carlos Rendón"
"Tarde","79","1","J","Martes","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","79","1","J","Martes","14:30–15:15","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","79","1","J","Miércoles","13:45–14:30","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","79","1","J","Miércoles","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","79","1","J","Viernes","13:00–13:45","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","79","1","J","Viernes","13:45–14:30","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","79","1","J","Viernes","14:30–15:15","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","66","2","G","Jueves","13:00–13:45","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","66","2","G","Jueves","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","66","2","G","Lunes","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","66","2","G","Lunes","13:45–14:30","Informatica","FLEX","FLEX-02","Liliana Vega"
"Tarde","66","2","G","Lunes","14:30–15:15","Matematicas","MAT-FIS","CIENCIAS-01","Claudia Nieto"
"Tarde","66","2","G","Lunes","15:45–16:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","66","2","G","Martes","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","66","2","G","Martes","13:45–14:30","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","66","2","G","Martes","14:30–15:15","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","66","2","G","Martes","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-03","María Fernanda Ríos"
"Tarde","66","2","G","Miércoles","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","66","2","G","Miércoles","13:45–14:30","Etica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","66","2","G","Viernes","13:00–13:45","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","66","2","G","Viernes","13:45–14:30","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","66","2","G","Viernes","14:30–15:15","Ingles","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","67","2","H","Jueves","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","67","2","H","Jueves","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","67","2","H","Lunes","13:00–13:45","Matematicas","MAT-FIS","ESP-ING-02","Felipe Mora"
"Tarde","67","2","H","Lunes","13:45–14:30","Espanol","ESP-ING","ESP-ING-04","Jorge Peña"
"Tarde","67","2","H","Lunes","14:30–15:15","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","67","2","H","Martes","13:00–13:45","Matematicas","MAT-FIS","CIENCIAS-06","Esteban Rojas"
"Tarde","67","2","H","Martes","13:45–14:30","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","67","2","H","Martes","14:30–15:15","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","67","2","H","Miércoles","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-06","Esteban Rojas"
"Tarde","67","2","H","Miércoles","14:30–15:15","Educacion Fisica","EDF-ETICA","EDF-ETICA-05","Tatiana Herrera"
"Tarde","67","2","H","Viernes","13:00–13:45","Espanol","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","67","2","H","Viernes","13:45–14:30","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","67","2","H","Viernes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-01","Laura Gómez"
"Tarde","67","2","H","Viernes","16:30–17:15","Informatica","FLEX","FLEX-03","Omar Delgado"
"Tarde","68","2","I","Jueves","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","68","2","I","Jueves","14:30–15:15","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","68","2","I","Lunes","13:00–13:45","Ciencias Sociales","FLEX","FLEX-03","Omar Delgado"
"Tarde","68","2","I","Lunes","13:45–14:30","Matematicas","MAT-FIS","EDF-ETICA-04","Fabián Castro"
"Tarde","68","2","I","Lunes","14:30–15:15","Informatica","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","68","2","I","Lunes","15:45–16:30","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","68","2","I","Martes","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-04","Ricardo Beltrán"
"Tarde","68","2","I","Martes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","68","2","I","Martes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","68","2","I","Miércoles","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","68","2","I","Miércoles","13:45–14:30","Espanol","ESP-ING","ESP-ING-01","Natalia Duarte"
"Tarde","68","2","I","Miércoles","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","68","2","I","Viernes","13:00–13:45","Espanol","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","68","2","I","Viernes","14:30–15:15","Ingles","ESP-ING","ESP-ING-08","Iván Torres"
"Tarde","69","2","J","Jueves","13:00–13:45","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","69","2","J","Jueves","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","69","2","J","Lunes","13:00–13:45","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","69","2","J","Lunes","13:45–14:30","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","69","2","J","Lunes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-06","Julián Vargas"
"Tarde","69","2","J","Lunes","15:45–16:30","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","69","2","J","Martes","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","69","2","J","Martes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","69","2","J","Martes","14:30–15:15","Matematicas","MAT-FIS","MAT-FIS-04","Andrés Pardo"
"Tarde","69","2","J","Miércoles","13:00–13:45","Ciencias Sociales","FLEX","MAT-FIS-01","Laura Gómez"
"Tarde","69","2","J","Miércoles","13:45–14:30","Ciencias Naturales","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","69","2","J","Miércoles","14:30–15:15","Espanol","ESP-ING","ESP-ING-05","Adriana Suárez"
"Tarde","69","2","J","Viernes","13:00–13:45","Etica","EDF-ETICA","EDF-ETICA-03","Angélica Prieto"
"Tarde","69","2","J","Viernes","13:45–14:30","Ingles","ESP-ING","ESP-ING-02","Felipe Mora"
"Tarde","69","2","J","Viernes","15:45–16:30","Informatica","FLEX","FLEX-03","Omar Delgado"
"Tarde","56","3","F","Jueves","13:00–13:45","Ciencias Naturales","CIENCIAS","CIENCIAS-03","Gloria Muñoz"
"Tarde","56","3","F","Jueves","14:30–15:15","Ciencias Naturales","CIENCIAS","CIENCIAS-01","Claudia Nieto"
"Tarde","56","3","F","Lunes","13:00–13:45","Espanol","ESP-ING","ESP-ING-06","Mauricio Cely"
"Tarde","56","3","F","Lunes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-08","Diego Salazar"
"Tarde","56","3","F","Lunes","14:30–15:15","Espanol","ESP-ING","ESP-ING-03","Camila Restrepo"
"Tarde","56","3","F","Lunes","15:45–16:30","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","56","3","F","Martes","13:00–13:45","Informatica","FLEX","CIENCIAS-02","Sebastián Reyes"
"Tarde","56","3","F","Martes","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-05","Sandra Ochoa"
"Tarde","56","3","F","Martes","14:30–15:15","Etica","EDF-ETICA","EDF-ETICA-02","Héctor Zapata"
"Tarde","56","3","F","Martes","15:45–16:30","Ciencias Naturales","CIENCIAS","CIENCIAS-05","Viviana Cortés"
"Tarde","56","3","F","Miércoles","13:00–13:45","Educacion Fisica","EDF-ETICA","EDF-ETICA-04","Fabián Castro"
"Tarde","56","3","F","Miércoles","13:45–14:30","Matematicas","MAT-FIS","MAT-FIS-07","Paola Cárdenas"
"Tarde","56","3","F","Miércoles","14:30–15:15","Espanol","ESP-ING","ESP-ING-07","Lorena Bautista"
"Tarde","56","3","F","Viernes","13:00–13:45","Ciencias Sociales","FLEX","FLEX-01","Nelson Cifuentes"
"Tarde","56","3","F","Viernes","13:45–14:30","Espanol","ESP-ING","MAT-FIS-02","Carlos Rendón"
